id,station_name,street_address,city,province,latitude,longitude,ev_network,ev_dc_fast_count,ev_level2_evse_num,ev_connector_types,groups_with_access_code,access_days_time,open_date
83428,IKEA,1475 The Queensway,Toronto,Ontario,43.618926,-79.534487,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-03-01
210212,Shell Canada Ltd,745 Courtneypark Dr W,Mississauga,Ontario,43.62454604,-79.71140326,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
83635,Addison Chevrolet,1220 Eglinton Ave E,Mississauga,Ontario,43.631541,-79.624115,Non-Networked,1,1.0,J1772 J1772COMBO,Public,Dealership business hours; for client use only,2015-03-15
200537,Hotel X - Tesla Supercharger,111 Princes' Boulevard,Toronto,Ontario,43.632655,-79.411641,Tesla,12,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
231069,60 Courtneypark Dr,60 Courtneypark Dr,Ontario,Ontario,43.635722,-79.694472,EV Connect,2,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
129526,FLO - Canadian Tire - Mississauga Dixie Rd,5067 Dixie Rd,Mississauga,Ontario,43.636621,-79.621466,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
84532,Triovest,80 Courtneypark Dr E,Mississauga,Ontario,43.637139,-79.691526,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily; EV Route App,2017-05-15
85299,Triovest,4715 Tahoe Blvd,Mississauga,Ontario,43.638814,-79.607758,Non-Networked,2,2.0,CHADEMO J1772,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2018-05-15
231068,4701 Tahoe Blvd,4701 Tahoe Blvd,Mississauga,Ontario,43.638824,-79.608837,EV Connect,2,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
129348,30 The Queensway,30 The Queensway,Toronto,Ontario,43.639359,-79.450101,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
199445,100 Queens Quay East,100 Queens Quay East,Toronto,Ontario,43.643603,-79.370949,FLO,2,6.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-10-29
84140,ImPark - Citibank Building,123 Front St W,Toronto,Ontario,43.645275,-79.38256,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-05-17
84166,Metro Centre,200 Wellington St W,Toronto,Ontario,43.645863,-79.387849,Non-Networked,2,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2021-03-26
85314,Royal Bank Plaza,200 Bay St,Toronto,Ontario,43.646302,-79.379753,Non-Networked,1,4.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-05-15
129533,7120 Hurontario (2019),7120 Hurontario St,Mississauga,Ontario,43.647357,-79.709644,FLO,1,6.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
231063,145 King St. W. Toronto,145 King St. W,Toronto,Ontario,43.647473,-79.383952,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
231064,200 King St W (Sunlife Centre Toronto),200 King Street West,Toronto,Ontario,43.647828,-79.385755,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
85235,ImPark - Sun Life Centre,200 King St W,Toronto,Ontario,43.647915,-79.385723,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily; for client use only,2017-05-15
180385,CHARGEPOINT 001 MMC DC CHADEMO,2090 Matheson Blvd E,Mississauga,Ontario,43.652635,-79.614324,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-01-27
231059,Cooper Koo Family YMCA,461 Cherry St,Toronto,Ontario,43.653395,-79.357976,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
85241,ImPark - University Centre,393 University Ave,Toronto,Ontario,43.653998,-79.387212,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,5am-6pm; parking fee required,2017-05-15
210225,Shell Canada Ltd,548 Richmond St E,Toronto,Ontario,43.65506444,-79.36340584,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
186329,FLO - Cadillac Fairview - Toronto Eaton Centre,220 Yonge St (525 Bay & Dundas Parkade P2),Toronto,Ontario,43.655071,-79.383059,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-03-18
122257,CF Toronto Eaton Centre - Tesla Supercharger,220 Yonge Street,Toronto,Ontario,43.655596,-79.382963,Tesla,16,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
84526,ImPark - Lucliff Place,700 Bay St,Toronto,Ontario,43.658226,-79.385065,EV Connect,1,0.0,CHADEMO J1772COMBO,Private,24 hours daily,2017-05-15
231065,661 University Ave (MaRS Centre Toronto),661 University Ave,Toronto,Ontario,43.659501,-79.38967,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
83833,Nissan Canada Financial Services Inc,5290 Orbitor Dr,Mississauga,Ontario,43.659886,-79.607736,Non-Networked,1,4.0,CHADEMO J1772,Public - Call ahead,Dealership business hours,2013-03-15
84524,ImPark,175 Bloor St E,Toronto,Ontario,43.668613,-79.394558,Non-Networked,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-05-15
231061,55 Bloor Street West,55 Bloor Street West,Toronto,Ontario,43.669179,-79.38813,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-09-30
201486,GTAA TRCA ABL-L3-5,3061 Convair Dr,Mississauga,Ontario,43.669669,-79.59609,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-23
201485,GTAA TRCA ABL-L3-4,3061 Convair Dr,Mississauga,Ontario,43.66969,-79.596079,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-23
201483,GTAA TRCA ABL-L3-3,3061 Convair Dr,Mississauga,Ontario,43.669717,-79.596063,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2021-11-23
201484,GTAA TRCA ABL-L3-2,3061 Convair Dr,Mississauga,Ontario,43.669737,-79.596044,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-23
202452,GTAA TRCA ABL-L3-1,3063 Convair Dr,Mississauga,Ontario,43.66976,-79.596028,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-12-14
157861,Ontario Charging Network LP Canadian Tire,2129 St Clair Ave W,Toronto,Ontario,43.67043,-79.47197,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158072,Waypoint Convenience Keelsdale,15 Photography Dr,Toronto,Ontario,43.6862558,-79.4825385,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
180469,GTAA TRCA CL-L3-5,2-3 Network Rd,Mississauga,Ontario,43.69116,-79.617093,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-01-27
180471,GTAA TRCA CL-L3-4,2-3 Network Rd,Mississauga,Ontario,43.691165,-79.617124,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2021-01-27
192802,GTAA TRCA CL-L3-3,2-3 Network Rd,Mississauga,Ontario,43.691175,-79.617156,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-14
163106,GTAA TRCA CL-L3-2,2-3 Network Rd,Mississauga,Ontario,43.691183,-79.617187,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-06-12
180472,GTAA TRCA CL-L3-1,2-3 Network Rd,Mississauga,Ontario,43.691193,-79.617219,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-01-27
157872,Ontario Charging Network LP Home Depot,825 Caledonia Rd,Toronto,Ontario,43.70196,-79.46229,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
87685,Frost GM,150 Bovaird Dr,Brampton,Ontario,43.704824,-79.789007,Non-Networked,1,0.0,J1772COMBO,Public - Call ahead,"9am-8pm M-T, 9am-5pm Fri-Sat",2017-11-01
227724,Mobil,2545 Weston Rd,York,Ontario,43.70800321,-79.53331189,IVY,4,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2022-09-13
210211,Shell Canada Ltd,6990 Rexwood Road,Mississauga,Ontario,43.71655247,-79.62781675,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
223659,Shell Canada Limited,6990 Rexwood Rd,Mississauga,Ontario,43.71655247,-79.62781675,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
208795,Baseload Power Corp,700 Lawrence Avenue West,Toronto,Ontario,43.71757889,-79.44717855,Non-Networked,4,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
129545,10 Peel Centre Drive - Suite A,10 Peel Centre Dr,Brampton,Ontario,43.719035,-79.722865,FLO,1,4.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
158073,Fortinos,330 Queensplate Dr,Etobicoke,Ontario,43.7214387,-79.5962916,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
94491,Scotiabank,1880 Eglinton Ave E,Scarborough,Ontario,43.72553,-79.299486,Non-Networked,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-08-01
211937,Transit: 4690 North York,90 Wynford Dr.,North York,Ontario,43.726536,-79.333092,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-03-17
211938,Transit: 69542 North York,2201 Eglinton Ave East,North York,Ontario,43.729329,-79.280717,EV Connect,1,4.0,CHADEMO J1772 J1772COMBO,Public,Unknown,2022-03-17
158052,Trinity Commons Square,10-210 Great Lakes Dr,Brampton,Ontario,43.7304317,-79.7615416,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210196,Shell Canada Ltd,5 Great Lakes Dr,Brampton,Ontario,43.73090749,-79.75978982,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
88684,Transit: 18242 Listowel,190 Main Street East,Listowel,Ontario,43.730962,-80.952263,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2017-06-01
157874,Ontario Charging Network LP-Home Depot,60 Great Lakes Dr,Brampton,Ontario,43.731,-79.76784,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
157871,Ontario Charging Network LP Home Depot,90 Billy Bishop Way,Toronto,Ontario,43.73132,-79.45325,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
208796,Baseload Power Corp,10-210 Great Lakes Drive,Brampton,Ontario,43.73245604,-79.76637437,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
163032,YORKDALE VW YORKDALECPE100,600 Wilson Ave,Toronto,Ontario,43.733062,-79.457607,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
129547,FLO - Cadillac Fairview -  Shops at Don Mills,1090 Don Mills Rd,Toronto,Ontario,43.735299,-79.345475,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
157870,Ontario Charging Network LP Home Depot,2911 Eglinton Ave E,Toronto,Ontario,43.73821,-79.2363,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
224626,2 Gateway Blvd,2 Gateway Blvd,Brampton,Ontario,43.73847,-79.700201,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2022-07-29
191477,CALEDON MDL,6-8 Snelcrest Dr,Caledon,Ontario,43.743886,-79.833669,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2021-06-25
210214,Shell Canada Ltd,4021 Yonge St,North York,Ontario,43.7440096,-79.4059934,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
84004,York Mills Centre,36 York Mills Rd,Toronto,Ontario,43.744452,-79.404192,Non-Networked,1,5.0,CHADEMO J1772,Public,24 hours daily; variable parking fee,2016-03-05
208805,ChargerCrew Canada Inc,91 Hamilton Street,Goderich,Ontario,43.74529,-81.708428,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
163055,STATION CPE100,15 Coachworks Cres,Brampton,Ontario,43.758114,-79.794077,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
85232,IKEA,15 Provost Dr,North York,Ontario,43.768058,-79.369078,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-05-15
208794,Baseload Power Corp,5095 Yonge St,Toronto,Ontario,43.76889587,-79.41232484,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
158042,Kennedy Commons,2021 Kennedy Rd,Toronto,Ontario,43.771699,-79.2830523,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
85315,ImPark - Atria,2235 Sheppard Ave E,Toronto,Ontario,43.772736,-79.327856,Non-Networked,1,3.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-05-15
156776,Suncor,Victoria Park and Sheppard,North York,Ontario,43.7752352,-79.3252687,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
149338,CF Fairview Mall - Tesla Supercharger,1800 Sheppard Avenue East,North York,Ontario,43.775977,-79.344475,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-09-30
129553,FLO - Cadillac Fairview - Fairview Mall,1800 Sheppard Ave E,North York,Ontario,43.777867,-79.3463,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
129554,Needs Shelburne,90 Ohio Rd,Shelburne,Nova Scotia,43.778275,-65.338873,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
158044,Tim Horton's,7501 Weston Rd,Vaughan,Ontario,43.7827886,-79.5454457,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
83985,ImPark,5775 Yonge St,Toronto,Ontario,43.78332,-79.416048,Non-Networked,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-05-15
153620,Petro-Canada EV Fast Charger,3100 Ellesmere Rd,Scarborough,Ontario,43.785642,-79.1940392,PETROCAN,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-01-01
85319,Toronto and Region Conservation - Head Office,101 Exchange Ave,Vaughan,Ontario,43.78603,-79.532061,Non-Networked,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2017-05-15
87662,Transit: 91082 Toronto,4220 Sheppard Ave East,Toronto,Ontario,43.786042,-79.277752,EV Connect,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),Unknown,2017-06-01
83432,IKEA,200 Interchange Way,Vaughan,Ontario,43.787562,-79.530244,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-05-15
153618,Petro-Canada EV Fast Charger,3733 Highway 7 W,Woodbridge,Ontario,43.7890617,-79.5468302,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-01-01
189159,Agincourt ( Canadian Tire),4630 Sheppard Ave,Scarborough,Ontario,43.7899,-79.26023,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-04
129557,FLO - Canadian Tire - Woodbridge,3850 Hwy 7,Woodbridge,Ontario,43.790349,-79.55176,FLO,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
150381,SENECA-NH CPE250-2,Au Large Blvd,Toronto,Ontario,43.795856,-79.35148,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-12-20
149884,SENECA-NH CPE250-1,55 Skymark Dr,Toronto,Ontario,43.79586,-79.351494,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-12-11
210221,Shell Canada Ltd,6731 Kingston Rd,Scarborough,Ontario,43.7970149,-79.14865064,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
157868,Ontario Charging Network LP Home Depot,60 Grand Marshall Dr,Toronto,Ontario,43.80183,-79.19611,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
157807,Ontario Charging Network LP Bathurst Clark Resource Library,900 Clark Ave W,Thornhill,Ontario,43.80323,-79.45244,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
157806,Ontario Charging Network Al Palladini Community Centre,9201 Islington Ave,Woodbridge,Ontario,43.81652,-79.5972,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
122340,Vaughan Mills - Tesla Supercharger,1 Bass Pro Mills Drive,Concord,Ontario,43.82729,-79.538883,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
99197,Arthur Library,110 Charles Street East,Arthur,Ontario,43.831205,-80.534873,SHELL_RECHARGE,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2018-06-14
84910,VanDusen Chevrolet Buick GMC,425 Bayly St W,Ajax,Ontario,43.83961,-79.033281,Non-Networked,1,1.0,J1772 J1772COMBO,Public - Call ahead,24 hours daily,2011-09-15
129560,FLO - Canadian Tire - Richmond Hill,8830 Yonge St,Richmond Hill,Ontario,43.842636,-79.431046,FLO,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
129561,Shell Yarmouth,87 Starrs Rd,Yarmouth,Nova Scotia,43.842732,-66.103923,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
129562,FLO - Canadian Tire - Pickering,1735 Pickering Pkwy,Pickering,Ontario,43.842953,-79.069323,FLO,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
105571,SmartCentres Pickering - Tesla Supercharger,1899 Brock Road,Pickering,Ontario,43.846138,-79.072896,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2018-12-01
221267,Alectra - 161 Cityview (Fast Charging),161 Cityview Blvd,Woodbridge,Ontario,43.849992,-79.552448,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-06-14
83841,Alectra Utilities,161 Cityview Blvd,Vaughan,Ontario,43.850021,-79.551219,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-03-02
122316,SmartCentres Markham Woodside - Tesla Supercharger,3075 Highway 7,Markham,Ontario,43.850229,-79.353535,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
182438,HYUNDAI CANADA CPE100-1,75 Frontenac Dr,Markham,Ontario,43.850906,-79.360303,ChargePoint Network,1,0.0,J1772COMBO,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,2021-01-27
88687,YMCA Markham,101 YMCA Blvd,Unionville,Ontario,43.852443,-79.310817,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2017-06-01
157869,Ontario Charging Network LP-Home Depot,50 Kirkham Dr,Markham,Ontario,43.85249,-79.25198,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
180553,T+C BMW T+C FAST CHARGR,8111 Kennedy Rd,Markham,Ontario,43.854139,-79.306103,ChargePoint Network,1,0.0,J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2021-01-27
129564,Markham - Civic Centre,101 Town Centre Blvd,Markham,Ontario,43.85708806,-79.33746001,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-17
157852,Ontario Charging Network LP-Canadian Tire,99 McEwan Dr E,Bolton,Ontario,43.86186,-79.70966,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210146,Oshawa Power and Utilities Corp,175-117 Lakeview Park Avenue,Oshawa,Ontario,43.862439,-78.832422,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
158036,Lakeview Park,175-117 Lakeview Park Ave,Oshawa,Ontario,43.8630605,-78.8303127,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158039,Kaboom Fireworks,40 Kingston Rd E,Ajax,Ontario,43.8636263,-79.0230194,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158038,Thickson Ridge Center,1629 Victoria St,Whitby,Ontario,43.8656864,-78.9021249,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
204525,AURA Thickson Ridge - Whitby,1635 Victoria St E,Whitby,Ontario,43.866737,-78.900791,FLO,3,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-01-08
158066,Canadian Tire,155 Consumers Dr,Whitby,Ontario,43.8669112,-78.9297082,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
122254,CF Markville Shopping Centre - Tesla Supercharger,5000 Highway 7,Markham,Ontario,43.867494,-79.285718,Tesla,20,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
129565,FLO - Cadillac Fairview - Markville Mall,5000 Hwy 7,Markham,Ontario,43.868027,-79.28659,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
163116,CALEDON ABUCC,150 Queen St S,Caledon,Ontario,43.875927,-79.735271,ChargePoint Network,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2020-06-12
211939,Transit: 40592 Markham,101 Main Street,Markham,Ontario,43.877837,-79.260488,EV Connect,1,0.0,CHADEMO J1772COMBO,Public,Unknown,2022-03-17
156668,SmartCenters Oshawa South,680 Laval Dr,Oshawa,Ontario,43.881444,-78.882131,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210210,Shell Canada Ltd,9270 Mccowan Rd,Markham,Ontario,43.88562344,-79.28968207,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
189164,Oshawa Mid,441 Gibb St,Oshawa,Ontario,43.88633,-78.877,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-04
157857,Canadian Tire,2900 Major Mackenzie Dr E,Markham,Ontario,43.88651,-79.37172,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
158035,Oshawa Power and Utilities Corp,100 Simcoe St S,Oshawa,Ontario,43.8950188,-78.8627919,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
209375,Ontario Charging Network,12001 Hwy 400 Northbound,King City,Ontario,43.89518401,-79.55688475,Non-Networked,4,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
99130,Veridian Connections Inc,55 Taunton Rd. East,Ajax,Ontario,43.895598,-79.038773,SHELL_RECHARGE,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2018-06-14
158033,Oshawa City Hall,45 Queen St,Oshawa,Ontario,43.895977,-78.8663522,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210144,Oshawa Power and Utilities Corp,45 Queen Street,Oshawa,Ontario,43.89606,-78.86638,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
158034,Ontario Tech University,61 Charles St,Oshawa,Ontario,43.8973868,-78.8579746,Non-Networked,3,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
210195,Shell Canada Ltd,985 Bowmanville Avenue,Bowmanville,Ontario,43.89742344,-78.69000663,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
